1	F_Bethke
1	fabioghironi
1	fanseel
1	farmerrf
1	farslaner
1	fasttrackimpact
1	fbogliacino
1	fchollet
1	FeIiX_H
1	felixhaass
1	ferraralaurent
1	fhoces
1	literarti
1	FlorianFoos
1	FlyElephantNet
1	FootnoteMedia
1	fouirnaies
1	fperez_org
1	franceleclerc
1	francisdiebold
1	francpastore
1	fransilvat
1	fred_marty
1	FryRsquared
1	fulhack
1	funstore_io
1	g_spielvogel
1	GaborCsardi
1	GabrielRossman
1	galimberti_jk
1	GarethNellis
1	garlicksauce
1	garwboy
1	GaryMarcus
1	gautranguillaum
1	gcaballeroo
1	gderasse
1	ge_inf
1	geooptimization
1	georgzachmann
1	gerardrolanducb
1	gertpeersman
1	GetSillyApp
1	gholliba
1	gianniguastella
1	GijsSchumacher
1	giorgiocaviglia
1	giovapica
1	gmihalache
1	Gnip
1	GoatUserStories
1	gokhanozertan
1	goodmansasha
1	gottliebecon
1	govtrack
1	GrahamCLDavey
1	GrantaMag
1	grayclhn
1	GreggRMurray
1	gregorygivens
1	GregoryKoger
1	grg_motta
1	grimmer
1	groundwalkergmb
1	gtcost
1	guangchuangyu
1	guoxu_econ
1	guygrossman
1	guyjsburton
1	gvermandel
1	hafenstats
1	haldaume3
1	hannawallach
1	hanneswagner
1	HansGutbrod
1	hardsci
1	haroldpollack
1	harunnasir
1	HarvardEcon
1	hasan_zubair
1	haskelecon
1	haucap
1	hcrystalhuang
1	hedegaardhansen
1	heldehdom
1	HelloCTCL
1	henrikjordahl
1	henrysward
1	Hewlett_Found
1	heychrisbarr
1	hfmuehleisen
1	hghalvorson
1	hintikka
1	HistoryInPics
1	homo_loquens
1	horatiurus
1	hrbrmstr
1	hrreisen
1	hugospiers
1	humphreys_brad
1	iacus
1	ianpcook
1	ianppreston
1	IanShepherdson
1	iBALyons
1	icahdq
1	icouldbeorg
1	ielde_unsa
1	IgorBrigadir
1	iikkakorhonen
1	IlaPatnaik
1	ilariainbxl
1	InequalityHKS
1	ingorohlfing
1	intlspectator
1	IPZuser
1	isabelaanda
1	italoguti
1	ItHurtsWhenYouP
1	iulianbd
1	j_farrell
1	jabawack
1	Jacob_Heller
1	jahenderson0
1	jakehofman
1	jakevdp
1	jamayoralda
1	jamesfeigenbaum
1	jamesturk
1	JamieMadigan
1	japuneco79
1	jasimpson
1	jasonbartz
1	jayvanbavel
1	jbkunst
1	jblumenau
1	jburnmurdoch
1	jbview
1	jchaskell2
1	jcheng
1	jdportes
1	jebistline
1	jemsjournal
1	jenniferbussell
1	jenntopper
1	jenny8lee
1	JennyBryan
1	JEPS_ed
1	Jeremy_Levine
1	jeroenhjanssens
1	JeromyAnglim
1	JesseRhodesPS
1	JFiva
1	jgastil
1	JimACEverett
1	jkertzer
1	jlanastas
1	jldhouston
1	jmarkleonard
1	jodiecongirl
1	joebrusuelas
1	JoeHilgard
1	joelwwood
1	JoeUscinski
1	john_voorheis
1	JohnAllenPauios
1	johnbarrdear
1	johnwbudd
1	johnwhitehead81
1	jomicheii
1	jomroche
1	jonas_nijhuis
1	jonathan_gruhl
1	Jonathan_Nagler
1	JonathanLWai
1	JonesZM
1	JonHaidt
1	JOP_Ed
1	jorgegarzardz
1	joseegomezgo
1	JosephEStiglitz
1	joshuadarr
1	jp_tang
1	jpazvd
1	JPdeRuiter
1	jpdig
1	JPolEcon
1	jponnela
1	js_simons
1	jsb
1	juliamgclark
1	jurafsky
1	justinwolfers
1	jyotioo
1	KaggleCareers
1	Kane_WMC_Lab
1	KareninKenya
1	karpathy
1	KasperDHansen
1	KasperMHansen
1	kaushikcbasu
1	kaushkicbasu
1	KDMC
1	kdnuggets
1	Keith_Laws
1	kellenfunk
1	kellymcgonigal
1	kenclarkecon
1	kevin_ushey
1	keyjlee
1	kimballdc
1	KingEconomist
1	kjhealy
1	km_wacker
1	kmmunger
1	KnowLab
1	kocherlakota009
1	kph3k
1	krlmlr
1	kuang
1	kurtjgray
1	L2political
1	laderafrutal
1	lakens
1	laneharrison
1	LauraCummingArt
1	LauraK_Nelson
1	laurensswinkels
1	ledell
1	liam_wagner
1	LiltHQ
1	lilymasonnyc
1	lincolnmullen
1	LindaSkitka
1	lindsaytedds
1	Liz_Suhay
1	liza
1	ljk50
1	LJZigerell
1	LSEBehavioural
1	LSEEcon
1	lucianolavecchi
1	lugaricano
1	luisvaldes
1	LukeSonnet
1	M_B_Petersen
1	M_Bisgaard
1	m_ttm_
1	Maciej_Kula
1	maljarhi
1	ManuKumar
1	manukumarjain
1	MapLight
1	mapr
1	maqartan
1	marcelsmolka
1	marco_jacopo
1	marcpourroy
1	MarekHlavac
1	mariocallegaro
1	marioszachariad
1	mariyaneycheva
1	markkoyama
1	MarkThoma
1	MarkusEconomist
1	martinsgaynor
1	marutterstat
1	matei_zaharia
1	MattDowle
1	mattdwebb
1	MatthewJDenny
1	matthiaskrapf
1	mattkahn1966
1	mattmight
1	mauriciovillam
1	MaxCRoser
1	maxogles
1	maxwellekor
1	mazzimon77
1	mbeissinger
1	mbillio
1	mblondel_ml
1	mbojan
1	mbritt
1	mcmc_stan
1	medevecon
1	melissaleesands
1	metrics52
1	metro_research
1	mfariacastro
1	mgrapetti
1	miamikic
1	michael_chwe
1	michaelkiley5
1	MikeRSpencer
1	mikybartoli
1	MilanV
1	mileskimball
1	MillerLabMIT
1	mims
1	minebocek
1	minzlicht
1	miroslavverbic
1	misologie
1	MITEcon
1	mj_kallen
1	MKeithChen
1	mkonnikova
1	mljockers
1	MLSecProject
1	MMaechler
1	mmarconov
1	mogens_fosgerau
1	MohanCRaja
1	mollycrockett
1	MoneyInPolitics
1	MonicaSLam
1	MoralPsychLab
1	MozillaScience
1	MrNOMINATE
1	MSFTResearch
1	msgHankinson
1	MuckRock
1	MyiahHutchens
1	n_demarcellis
1	nadimhanif
1	NatGeoPhotos
1	NeelanjanSircar
1	neillancastle
1	Neuro_Skeptic
1	neuroconscience
1	neuroperson
1	NeuroWhoa
1	NewsLumieres
1	Nextdoor
1	NialFriel
1	nicvdsijpe
1	NinjaEconomics
1	nitschv
1	nlpnoah
1	nma
1	Noahpinion
1	noahWG
1	noamross
1	noenavarro
1	Nolan_Mc
1	nonnihil
1	noorarx
1	Nouriel
1	nphendricks
1	NUlabTMN
1	nycgeoff
1	NYTimeskrugman
1	obergland
1	ObsoleteDogma
1	oceankidbilly
1	octaviagear
1	Ognyanova
1	okrasnopjorov
1	olafsiegert
1	OliverSacks
1	olniz
1	om
1	omzidar
1	OnionPolitics
1	OnThisDayNYT
1	OpenAnalytics
1	opencpu
1	openelex
1	OpenGovHub
1	OpenGovInc
1	OpenIntroOrg
1	OpenSecretsDC
1	openspending
1	OpenStateEU
1	OpenVisConf
1	orhan_erdem
1	os_mitchell
1	paashamahdavi
1	pablofsalvador
1	pamelamban
1	parsehub
1	patricegaubert1
1	paulbloomatyale
1	paulg
1	paullagunes
1	paulmromer
1	pbougette
1	pdalgd
1	pdemetriades
1	PeejLoewen
1	pennockd
1	PessimistsArc
1	PeteEtchells
1	peteskomoroch
1	pewmethods
1	pgnulty
1	phbent
1	philipdurbin
1	philiphabel
1	philipshapira
1	pierretherond
1	PikettyLeMonde
1	pirelandatbc
1	pjytwitte
1	PKellstedt
1	Plotpolitics
1	pmanasse
1	pmartjo
1	pmrsmartins
1	PolBehavior
1	polesasunder
1	PolicyStudiesTF
1	PoliticsAtPenn
1	pollcat
1	PolNeuro
1	porszag
1	PortraitAu
1	ppelk
1	pranjmehta
1	PredictIt_
1	prerana123
1	ProductHunt
1	Prof_Karthik_M
1	Prof_RobEngle
1	ProfAndyField
1	profbohns
1	ProfEmilyOster
1	profgeraintrees
1	profjensludwig
1	ProfMeinke
1	profsufi
1	ProfWillHowell
1	ProgHist
1	PSA_APG
1	PSQ_CSPC
1	PSRMJournal
1	PsychFileDrawer
1	psychoBOBlogy
1	PsychScience
1	PTetlock
1	pudo
1	pverme
1	qjps_editors
1	quantifiedcode
1	R__INDEX
1	r_fry1
1	R_Thaler
1	rabaath
1	RainyData
1	Ram_Guha
1	RanjayKrishna
1	raybbecker
1	rbergoeingv
1	Rbloggers
1	rboheim
1	RBReich
1	RConsortium
1	recessionporn
1	Recode
1	refetgurkaynak
1	reiju21jp
1	renelisme
1	Res_Pol
1	researchkit
1	RetroReport
1	REVyourdata
1	RexDouglass
1	RFisman
1	rgfitzjohn
1	riannone
1	ric4rdol
1	richardpphelps
1	RichardSocher
1	richardtol
1	RichardvReeves
1	richminer
1	rj_here
1	RJI
1	robertarab
1	robertinklaar
1	RobertJShiller
1	roberton3will
1	robinhanson
1	Rochelle
1	rochelle_layla
1	romananton2
1	rotabori
1	rrahulmehrotra
1	RRS_counselling
1	rshereme
1	RSI
1	RTalkPodcast
1	rtelmore
1	ryanavent
1	s_canning
1	saadgulzar
1	sachsmc
1	sachsspeaks
1	sahilchinoy
1	salperri17
1	sam_shah
1	sama
1	SamaraKlar
1	SamHarrisOrg
1	sandra_aamodt
1	santiagolagop
1	sarah_guido
1	sarahgracesee
1	saskatchewin
1	saumjha
1	SBronars
1	sbuhai
1	scheufele
1	sckottie
1	scwolla
1	sdellavi
1	seanjwestwood
1	sebafreille
1	sebasaparicio15
1	sebastianjgoerg
1	sebvillemot
1	sendhil_ramadas
1	SethGrimes
1	sethkugel
1	seththoughts
1	SFpartytime
1	sgehlbach
1	sguriev
1	sh_grewal
1	ShelleyBonanno
1	SherlockpHolmes
1	shermanwong
1	siminevazire
1	simonjhix
1	sinanaral
1	sjmhyd
1	skominers
1	SloanFoundation
1	smith_harvard
1	smotus
1	sobata416
1	SociologicalSci
1	soomins
1	sophiebejean
1	sorrytobekurt
1	SorryToBeKurt
1	soumyatanumukhe
1	space_economy
1	SPPQJournal
1	SPSAnews
1	SPSPJobs
1	staeiou
1	StanfordCSLI
1	StanfordPoliSci
1	stateconomist
1	StatGarrett
1	statisticalsig
1	statnews
1	StatSocial
1	stattleship
1	stavroszenios
1	stefanbache
1	stefgori73
1	stephengoggin
1	stephenkinsella
1	sterndavidi
1	stierholz
1	StokesNeuro
1	straightedge
1	StrictlyStat
1	StuartBuck1
1	StuartJRitchie
1	sunjooahn
1	sunnyvalelabs
1	Superherologist
1	swhitbo
1	syhn_a
1	szarka
1	t_holden
1	tainab
1	talgalili
1	TaliaStroud
1	talyarkoni
1	tammyschirle
1	tayemengistae
1	teamcoworker
1	techstars
1	tedmiguel
1	tendayiviki
1	TENudge
1	TessaWestNYU
1	textasdata
1	ThadDomina
1	the_belal
1	TheAAPSS
1	TheBudgetGuy
1	TheChoiceLab
1	theglamp
1	thepitchfm
1	thepsychologist
1	thesickish
1	TheSocialBrain
1	theworkerslab
1	thiaru
1	thierry_warin
1	thomasfent
1	THR
1	thwziesemer
1	tiffanydbarnes
1	TimDuy
1	timelyportfolio
1	TJRyan02
1	tknilsso
1	tlomauro
1	toddkashdan
1	tofias
1	tomaso_duso
1	TonyLFreitas
1	tonyorji1
1	TonysAngle
1	toreymcmurdo
1	tpanagiotidis
1	tracykteal
1	trevortombe
1	treycausey
1	trialsolution
1	tristanzajonc
1	trnsprttnst
1	trounstine
1	tukopamoja
1	TurkerNational
1	Tvpsychologist
1	txusramos
1	tyleransom
1	tylercowen
1	tylermccormick
1	tylerreny
1	ubedapaloma
1	UCBITSS
1	ucfagls
1	UDrawLines2021
1	ulfrinne
1	umairh
1	umeditor
1	UNUWIDER
1	upanizza
1	upendra900
1	UpshotNYT
1	uptownnickbrown
1	urbandemog
1	uri_sohn
1	USCivitas
1	useR_Stanford
1	user2015aalborg
1	UtahCory
1	vaguirregabiria
1	vahidestan
1	vaiseys
1	VandekerckhoveJ
1	vediense
1	VeslaWeaver
1	viktoroledenyov
1	ViralTexts
1	volosovych
1	voxgov
1	vrnijs
1	vschallehn
1	vtraag
1	vvicard
1	wadeandwendy
1	wamasters
1	wesmckinn
1	WhatWorksCities
1	whitefordpeter
1	wiczerd
1	WileyEconomics
1	williamabranch
1	winston_chang
1	WiringTheBrain
1	worldbankdata
1	wwwDSLA
1	wwwojtekk
1	xd_jiang
1	xieyihui
1	yanagiz
1	yangkisuara
1	yankiyazgancom
1	yasirmkh
1	ycombinator
1	ylecun
1	ylelkes
1	yoavgo
1	yorl
1	z655321
1	ZacBookman
1	zacstewart
1	zeitzoff
1	zevross
1	zfurnas
1	zhuo_adam_chen
